"Data Source","World Development Indicators",

"Last Updated Date","2026-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Caribbean small states","CSS","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.1348097997537","82.5607161895709","82.9789011577707","83.4072504580284","87.2443530591255","87.5653321709305","87.8886316701924","88.2108669368521","88.5264266968663","88.8449848836922","89.1477418203243","89.4430916024735","89.7554283893543","90.0390168085027","90.3002158621818","90.5388872391483","90.7771375893304","91.1326725570487","91.4114217974076","91.446194180431","91.5715546046313","91.7389776622457","92.1260526389118","92.1153299577472",
"Cuba","CUB","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.3080697127974","81.5051365608873","81.700801188387","81.8877194696665","82.0663791534735","82.6899916406474","83.3149183953816","83.9411498169061","84.5686588894511","85.1973567326843","85.8273291036307","86.4585513716305","87.0910198102198","87.7216207113472","88.3531363979165","88.9864920345571","89.6215521812865","90.2590050806412","90.8986460916429","91.5402228633008","92.1835753798285","92.8284902817438","93.4747105097717","94.1220801306732","94.7703506688301",
"Curacao","CUW","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.3110015914789","98.3770070202266","98.4430124489743","98.5090178777219","98.5750233064696","98.6410287352173","98.707034163965","98.7730395927127","98.8390450214604","98.9050504502081","98.9710558789558","99.0370613077035","99.1030667364512","99.1690721651989","99.1690721651989","99.1690721651989","99.1690721651989","99.1690721651989","","","","","","","",
"Cayman Islands","CYM","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.9378304447852","83.9378304447852","83.9378304447852","83.9378304447852","83.9378304447852","83.8037938650307","83.669757285276","83.5357207055214","83.518925","83.5017524539877","83.4842030674846","83.4662768404908","83.4479737730061","83.4292938650307","83.4102371165644","83.3908035276073","83.3709930981595","83.3508058282208","83.3302417177914","83.3093007668711","83.2879829754601","83.2662883435582","83.2442168711656","83.2442168711656",
"Cyprus","CYP","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.6199406645238","99.6200247256728","99.6199751312853","99.6136877795187","99.6072927397661","99.6007951565338","99.5942003777619","99.5874947603584","99.5806869469341","99.57376515883","99.5667445489434","99.5596171415889","99.5523804913216","99.5451371787791","99.5378944664201","99.5306978983581","99.5235457103291","99.5164756897262","99.5094911557165","99.5026390696851","99.4959339092573","99.4893875128893","99.4830286709908","99.4768823557025","99.477676242612",
"Czechia","CZE","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.0199352987206","99.0183220788767","99.0224988407021","99.0268406201915","99.0313656821167","99.0360747100717","99.0409691577394","99.0460417932649","99.0513031802799","99.0567489826448","99.0623856130317","99.0682046251775","99.0741157391505","99.0797791585542","99.0755485007891","99.0751703935412","99.0747972565215","99.0743713886289","99.073893834029","99.0733677168251","99.0728030542538","99.0721814938167","99.0715177493914","99.0708089030162","99.0700543925256",
"Germany","DEU","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.21811250617","99.2187285711442","99.2193421952122","99.2199547418402","99.2205650986776","99.2211744184797","99.2217727206521","99.2223722833519","99.2229706553604","99.2235594374559","99.2241473116782","99.2247340689137","99.2247613890783","99.2247932083091","99.2248234415877","99.2248544718085","99.224925403148","99.2250385348841","99.2251947749957","99.2253839958428","99.2256156866511","99.2258902349631","99.2262023543276","99.2265552501835","99.2269528917777",
"Djibouti","DJI","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.8005585471414","43.8212949493816","43.8420347636871","43.8627723780355","43.883509634259","45.4139101542283","46.9402321181691","48.4620248883816","49.9792625492526","51.4914501079009","53.0040688366127","54.5173591170882","56.031031232703","57.545815952446","59.060863750812","60.5779617075524","62.0957006266769","63.6147917367826","65.1354027813767","66.6577106028334","66.7421157146302","66.8311205695029","66.9247194918968","67.0234840121481","",
"Dominica","DMA","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.0425728567548","65.298253781627","66.5539347064993","67.8096156313715","69.0652965562438","70.3209774811161","71.5766584059883","72.8323393308606","74.0880202557328","75.3437011806051","76.5993821054773","77.8550630303496","79.1107439552219","80.3664248800941","80.3664248800941","80.3664248800941","80.3664248800941","80.3664248800941","","","","","","","",
"Denmark","DNK","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.5972376023296","99.5972416304782","99.5972442699568","99.5972440111371","99.5972402944734","99.597236324295","99.5972374048181","99.5972334856175","99.5972323943496","99.5972316699416","99.5972300585554","99.5972309188778","99.5972365782487","99.5972308171769","99.5972357033725","99.5972338246899","99.5972301475052","99.5972303913109","99.5972321137483","99.5972264992143","99.5972310070963","99.5972289739284","99.5972313839473","99.5972246130908","99.5972261435858",
"Dominican Republic","DOM","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.5972413927346","77.1486058727442","77.6989945887233","78.3032583035324","78.9271188808874","79.5457900352117","80.1598054522456","80.7688357715562","81.3729094599305","81.9711115493229","82.5643436966814","83.1400170777366","83.7029811065399","84.2618165680841","84.8168092520689","85.3681191078801","85.9156708340948","86.4591843551148","86.9970340675961","87.5294360450425","88.0566185078015","88.5790077931484","89.0968114947434","89.6102380882298","90.1198237574984",
"Algeria","DZA","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.480825904855","84.7599258051821","85.0328039749713","85.2991661888618","85.5590698525635","85.8122570569518","86.0591336531477","86.2994372254318","86.5335634120034","86.7594833299859","86.9781345697396","87.1892375603954","87.0935387595053","86.9868785430175","86.8698473645812","86.7425206516531","86.6054840366106","86.4588236326811","86.3030907782839","86.1385037232471","85.9654731245039","85.7843029485606","85.8262858406741","85.8670433970582","85.9064861325463",
"East Asia & Pacific (excluding high income)","EAP","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.3305945932003","57.231492094764","59.3213466039425","61.179213281725","63.01863814026","64.8412846601322","66.6306658951998","68.4287609423732","70.2060750606137","71.9611693722713","73.6938861488766","75.3942118027059","77.0717218774586","78.7288634964042","80.3665144590716","81.98394448674","83.5822056681026","85.1612904831338","86.7164623211125","88.2484110831476","89.7493482034254","91.2297960096913","92.576331860161","93.8070777719071","94.2603644153971",
"Early-demographic dividend","EAR","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.5900694757162","39.0852072399608","40.6915181110819","42.3173089232731","44.0643187537124","45.840056144334","47.6424339710477","49.4675007499671","51.3013623351957","53.1383555033196","54.9853061060661","56.8333200404208","58.6800056190818","60.8627421771439","62.7115191968536","64.5760088750241","66.4356743701035","67.9114060278797","69.7677819873262","71.6301436378088","73.4470659692425","75.2093257688744","76.9293005065137","78.4896781655447","79.8931379649915",
"East Asia & Pacific","EAS","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.8691423860757","61.6596936903926","63.4653398991496","65.1162073132419","66.7506590566154","68.3711322334018","69.9681316416074","71.577121023138","73.1699149268177","74.7401350592227","76.2906566302097","77.8108048679699","79.3104170163854","80.7929530678724","82.2611796963684","83.713233005871","85.1496860902974","86.5689796547393","87.969389625634","89.3505475023518","90.7035127422502","92.0368426374698","93.2531559694907","94.3670031418802","94.7821468861308",
"Europe & Central Asia (excluding high income)","ECA","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.0218503417207","90.1696540068279","90.5236295489039","90.8782926149917","91.2679314865051","91.6895862461672","92.1060863778712","92.5282557399113","92.9354475650766","93.3422133010776","93.7503507613464","94.1542552565247","94.5548268655708","94.9516818561357","95.3447508157712","95.7258074849472","96.1050863842486","96.4821732233","96.8550932840745","97.2406358584475","97.568429983489","97.7070282698875","97.8157745580077","97.9203239655731","98.1076580459476",
"Europe & Central Asia","ECS","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.3533337323309","94.7868170047996","92.7216878719997","92.8706164640415","93.0276847728703","93.1927304639216","93.3748118699997","93.6514636237799","93.9201348144977","94.179598978468","94.4362716242556","94.6822846692342","94.9312005885491","95.1782421070342","95.4228494827656","95.6721689937978","95.9228285883788","96.1605564260946","96.3896224953143","96.6125525612032","96.8216408566959","96.9814874908055","97.140282917451","97.2950721806617","97.4432555999016",
"Ecuador","ECU","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.0247894296071","73.682272686074","74.2940388985466","74.8765406550674","75.4556589592685","76.2586729736281","77.060905576886","77.862718659502","78.663760639549","79.4640520853321","80.2637776434408","81.0578095261347","81.8481545734272","82.6385639070942","83.4289010855999","84.2194382578739","85.0099232884518","85.8004886348106","86.5928399282026","87.3866333551063","88.1817507856303","88.9779601085787","89.7233208052462","90.5556911375942","91.204340143216",
"Egypt, Arab Rep.","EGY","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.974568364989","92.1886612012788","92.4027780839966","92.6169160199968","92.8310689127908","93.0452392877341","93.2594315118991","93.4714314337652","93.6821208332209","93.8929162055799","94.1037046412727","94.3145999279775","94.5236904418701","94.7328979128496","94.9421220877045","95.1514018679127","95.3608044893643","95.5716159808707","95.7838228519798","95.9974521361916","96.21249765428","96.4288914179465","96.6466119170931","96.8657483684403","97.086129419198",
"Euro area","EMU","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.8456146431075","98.8562793100941","98.8678882128015","98.8758821513882","98.883613761473","98.8912960132497","98.897744060783","98.9034540343669","98.9097646189322","98.9165274553038","98.9240072819281","98.9301675964367","98.9360378808267","98.9407433540673","98.9448036347427","98.9560924538183","98.9669376441437","98.9756277559547","98.9835048726422","98.9894202521853","98.9939360722038","98.9972945543746","99.0359702559253","99.0389197137094","99.0376014484404",
"Eritrea","ERI","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.28530072689983","8.6404789305264","8.98629579771191","9.32208650503035","9.64744722939411","9.96153520031783","10.2644175982683","10.5550786241031","10.8337740406528","11.0220414202395","11.2019452505005","11.3735403344941","11.5365173088441","11.6362700094956","11.7366810070379","11.8379124928254","11.9399660140866","","","","","","","","",
"Spain","ESP","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.81337600395","99.8132386621396","99.8203750851097","99.8274307046271","99.8345059516588","99.8416133982387","99.8487382179383","99.8558830962321","99.8630455498867","99.8702292600301","99.8774338307554","99.8846622975312","99.8919111266773","99.8991712740444","99.9060955227569","99.9124654207722","99.9188850913844","99.9198350404292","99.9195992102324","99.9193505376925","99.9191055578582","99.9188670826466","99.9186101900368","99.9183686152338","99.9181189186239",
"Estonia","EST","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7576887855181","99.7554350798851","99.75165299687","99.7067384625393","99.6452315858009","99.5838417211126","99.522563231891","99.4613971184116","99.4003505685032","99.3394223505559","99.2786089293532","99.2179098220074","99.1574914721091","99.0971593772044","99.0367024476379","99.0355098457434","99.0342292897259","99.0328460543917","99.0313545119292","99.0297517072032","99.0280228246995","99.0261691561023","99.0241800879557","99.0220443822146","99.0214935273124",
"Ethiopia","ETH","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.9657663244498","3.22631881592251","3.48709965924687","3.74769441878364","4.03281392420472","4.31725101635963","4.60119614731006","4.88681883136837","5.196915075959","5.50779854946485","5.82002469888892","6.13343630352376","6.44846430368166","6.76236331987807","7.07793835749952","7.39517563066231","7.71437321783047","8.0353579200927","8.35875920842316","8.68474048756754","9.01330021395482","9.3447728615381","9.67915935964554","10.0168072289161","10.3577188356734",
"European Union","EUU","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.527062909713","96.3989792912154","96.5013014288849","96.5881253814605","96.6726180693415","96.7565900399906","96.881419406936","97.0140820475703","97.146062412175","97.2661755213664","97.3834327281816","97.4919706055808","97.6023490212846","97.7124439563274","97.8201718336093","97.9351226099889","98.0500976008884","98.1386118496653","98.2050299424607","98.2550272172695","98.3017410043911","98.3465524266042","98.4138116544545","98.4570824411886","98.4597743250285",
"Fragile and conflict affected situations","FCS","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.9549761987435","37.9287734310059","38.0496578697124","38.2425427378656","38.4623122619318","38.8099325577166","39.1692847858866","39.5482671417895","39.96503326987","40.3902757002674","40.8408792802892","40.8484765257913","41.2889441460492","41.7356704636987","42.1790303446128","42.6349896208654","43.1096501554522","43.7001051605604","44.1660160177563","44.6227996770206","45.0831492320089","45.5633514477621","46.1154227209448","46.4866127232489","46.8084361596913",
"Finland","FIN","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.4481877671759","99.4481778138621","99.4481635733416","99.448158371648","99.4481450211676","99.4481380769585","99.4481326778555","99.4481210814901","99.4481136953925","99.4481065796544","99.4480868055649","99.4480530393252","99.4480121860374","99.4479919012629","99.447989639906","99.4479924994101","99.4479863794358","99.4479844608387","99.4479792179027","99.4479732107755","99.4479703400958","99.4479633785746","99.447963421715","99.4479540389609","99.4479455340914",
"Fiji","FJI","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.5905781537548","87.645208009653","87.6998330662388","88.3372852839181","88.9689415238331","89.5944358182032","89.9493490621546","90.2946156798111","90.6391439703364","90.9745036563402","91.2985247970932","91.6111034972406","91.9124427859318","92.2023735585411","92.4811636292608","92.7488640903171","93.0055113848616","93.2511716546291","93.4859578759574","93.7099433236184","93.6215609537076","93.3328625255853","93.0437432138971","92.7542060099235","92.7542897592228",
"France","FRA","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.6630246141196","98.6622562806952","98.66149050435","98.6607322407196","98.6599677611607","98.6592218035867","98.6584766292502","98.6577403586305","98.6569940968678","98.6562410005115","98.6554802968933","98.654714524901","98.653944875706","98.6531677411089","98.6523819620194","98.651596087179","98.6508068148027","98.6500120942252","98.6492124319546","98.6484147946355","98.6476102264443","98.6468028432762","98.6459966836726","98.6451856910254","98.6443761623837",
"Faroe Islands","FRO","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.8834757181354","90.8834757181354","90.8834757181354","90.8834757181354","90.8834757181354","90.8834757181354","90.8834757181354","90.8834757181354","90.8834757181354","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.0484297460343","29.1362716817011","33.2241136173679","37.3119555530347","41.3997974887025","45.4876394243693","49.5754813600361","53.6633232957029","57.7511652313697","61.8390071670365","65.9268491027033","70.0146910383701","74.1025329740369","78.1903749097037","82.2782168453705","86.3660587810373","90.4539007167041","90.4539007167041","90.4539007167041","90.4539007167041","90.4539007167041","","","","",
"Gabon","GAB","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.818195491378","27.9500597734658","29.1019683421917","30.2734572599332","31.4642634106599","32.6738741656831","33.9024749587278","35.1495484187274","36.4153101145998","37.6987238584805","39.0002582968992","40.3193752929904","41.6563306484328","43.0100058976352","44.3780097930999","45.7595556064781","47.1547496987424","48.5637395217699","49.9863984455825","51.4223011158649","52.8720170958258","54.3351602742865","55.8117052668054","57.3016336632799","57.4015026293834",
"United Kingdom","GBR","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.129987387211","99.1295456734681","99.1282510737863","99.1269711322852","99.1256998824208","99.1244438943876","99.1231962812761","99.1219715621849","99.120754731585","99.1195549793574","99.1183667076519","99.1171899348744","99.1160182938712","99.1148585484301","99.1137061018797","99.1125609623652","99.1114197755495","99.1102920996894","99.1091755535877","99.1080626668205","99.1069628063769","99.105873619579","99.1047944059839","99.1037240160958","99.1026610062551",
"Georgia","GEO","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.0390884292644","76.3455620066701","76.7308281538671","77.2078100471997","77.8624268677017","78.5154686105649","79.1671925516486","79.817561698029","80.4663116596926","81.1134334337122","81.7591448045186","82.4031867443918","83.0457915125519","83.6864716943759","84.3256691388097","84.963148689816","85.6008234007507","86.2379416213095","86.8748222310992","87.5111601190334","88.1470373073336","88.7819724294363","89.416046138405","90.04898468576","90.6806864880112",
"Ghana","GHA","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.7234427408028","5.81107386081924","6.75045552246998","7.7086235468762","8.68540857696259","9.68014854216275","10.6928566524772","11.7231535267872","12.7707576406742","13.8350497335121","14.9161840108112","16.0135300837222","17.126673080362","18.2550635017005","19.3983890713711","20.556338766229","21.7286047018582","22.9147548943672","24.1144852694417","25.327363008811","26.5532224510153","27.7916388048117","29.0423190138112","30.3048454596217","31.5789404731982",
"Gibraltar","GIB","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100",
"Guinea","GIN","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.16230658478803","9.88629196850462","10.6114415301292","11.3379449716538","12.2068746539465","13.0950354311112","14.0026334670864","14.9294878110963","15.8756067639013","16.8410008400224","17.8258882415396","18.8300745161128","19.8535699723585","20.8963805102335","21.958517184142","23.0429534538905","24.1498387012441","25.2793165342665","26.4315341873572","27.6063983510435","28.8045342946628","30.0258495167405","31.2707423118105","32.538855541003","32.6496371481415",
"Gambia, The","GMB","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.0627069646761","49.9139746844975","48.7879556235198","47.7243148779708","46.6954252889106","46.5783414763304","46.4862604097152","46.4185276331036","46.3744960730948","46.3534874804285","46.3547731022519","46.3775424677641","46.4212058311807","46.4844347761008","46.5660263360159","46.6646737011035","46.7787647028692","46.9072182092037","47.0485303132535","47.2014093425827","47.3645750957407","47.5364188505618","47.7159912011406","47.9457928819298","48.1711442175538",
"Guinea-Bissau","GNB","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.53445720097512","5.01574870772438","5.72910394514667","6.75416506576179","7.78216486739306","8.8783527585904","9.9897316228944","11.1161885061566","12.2580921089513","13.4152955008386","14.5887141664203","15.7782187068147","16.9842205721111","18.2067554736928","19.4462525723006","20.7029543822311","21.9768833616634","23.2682682564985","24.5775735612132","25.9048078160921","27.2502045881432","28.6139998460415","28.7228575496477","28.8319728978299","28.9416006403664",
"Equatorial Guinea","GNQ","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.790530594174","55.776966411997","56.7470042992933","57.6992350383254","58.6335894811516","59.5483734842498","60.4443395996533","61.3207811186255","62.1777142751886","63.0143173257129","63.831192420274","64.6283695926991","65.4060732402599","66.0469451872043","66.1151129596268","66.1825230692518","66.2485390317556","66.3127866671561","","","","","","","",
"Greece","GRC","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.8758799190344","97.9452945342735","98.0197252313027","98.0930878671239","98.1654410547609","98.2367240021803","98.3069816511148","98.37623995926","98.444518449364","98.5117822479045","98.5780776451811","98.6434297836442","98.7078706841622","98.7713762312749","98.8339628930007","98.8956496305224","98.9564489293753","98.9831881851134","98.9867526034177","98.9902600193741","98.9937448356397","98.9971863349773","99.0005834270921","99.0039477070011","99.0072631280035",
"Grenada","GRD","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.5722720006749","89.0844419136279","89.5954337141359","90.1052474021992","90.6138829778177","91.1213404409914","91.6276197917204","92.1327210300046","92.6366441558442","93.1393891692389","93.6409560701888","93.5480727629389","93.4551894556889","93.362306148439","93.269422841189","93.176539533939","93.0836562266891","92.9907729194391","92.8978896121892","92.8050063049392","92.7121229976892","92.6192396904393","92.6192396904393","92.6192396904393","92.6192396904393",
"Greenland","GRL","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.5","62.5","62.5","62.5","62.5","62.5","62.5","62.5","62.5","","",
"Guatemala","GTM","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.0672448487816","61.5616929942508","62.0451166230721","62.5094447172638","62.9581205196871","63.3959543094237","63.8233780145297","64.2408036159459","64.6483174313352","65.0451401830532","65.4325572317079","65.8097996494068","66.1775447968584","66.5388660847847","66.8936926813794","67.2424899275787","67.5843983621211","67.9199018955355","68.2489426363097","68.5709973645284","68.8862996420965","69.4621730094076","70.0349423501554","70.6041253212475","71.1696950985045",
"Guam","GUM","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.9735320691109","89.0373069363675","89.1010818036241","89.1648566708808","89.2286315381374","89.292406405394","89.3561812726507","89.4199561399073","89.483731007164","89.5475058744206","89.6112807416772","89.6750556089339","89.7388304761905","89.8026053434471","89.8663802107038","89.9301550779604","89.993929945217","90.0577048124737","90.1214796797303","90.1852545469869","90.2490294142436","90.3128042815002","90.3765791487569","90.3765791487569","90.3765791487569",
"Guyana","GUY","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.3735224791758","77.9231007582273","78.4735839467328","79.0141225779314","79.6382981091298","80.2648830646045","80.8939339660195","81.525359867427","82.1591535902208","82.7953517398292","83.4338869756963","84.0747338507827","84.731495888913","85.3889557997963","86.0478440775297","86.7079635217248","87.3692388758564","88.0315709882197","88.6946981126402","89.3586157172433","90.0231335168154","90.6881198033659","91.3010008247863","91.3046762515848","91.3087218189458",
"High income","HIC","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.5972171938092","98.1349282847321","96.2324384697913","96.2926779360312","96.3510021203992","96.4068764057851","96.4801088501615","96.6154105817306","96.7476478739391","96.8717661068312","96.9923991488679","97.1016980578738","97.2108571946144","97.3241835260864","97.4281960700703","97.5354231401954","97.642170649266","97.7397404770574","97.8299740183562","97.9126300827388","97.9949878080481","98.084139325608","98.1769764891215","98.2639627520082","98.3401277552848",
"Hong Kong SAR, China","HKG","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.3886755292959","97.3886755292959","97.3886755292959","97.3886755292959","97.2670420974889","97.1454086656819","97.0237752338749","96.9021418020679","96.7805083702609","96.6588749384539","96.5372415066469","96.4156080748399","96.293974643033","96.172341211226","96.050707779419","95.929074347612","95.807440915805","95.685807483998","95.564174052191","95.442540620384","95.320907188577","95.19927375677","95.077640324963","94.956006893156","94.834373461349",
"Honduras","HND","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.5085971386328","65.5099238868381","66.5348518759434","67.5560751753573","68.5719444585829","69.5815268362271","70.5856087424602","71.583847847539","72.5764555085287","73.5629624673739","74.5439099298489","75.5188630035409","76.4883396029045","77.4517887754502","78.409710520334","79.3614899844159","80.3074947960451","81.2476858869062","82.1820517802878","83.1107110257034","84.0337747326909","84.9512648992071","85.8633965875938","86.7701956081898","87.6717912057898",
"Heavily indebted poor countries (HIPC)","HPC","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.8120555334686","16.181789861906","16.6814723330732","17.2012754963772","17.7270410715609","18.4180146156502","19.117662301846","19.8050371047859","20.5381474867476","21.2905495992265","22.0423074991784","22.7935519452246","23.5471761122962","24.3101712879229","25.089126226617","25.8727506256034","26.6526456240649","27.5069805058566","28.311124898582","29.1201511161916","29.9308123595989","30.7803368683217","31.7015500961993","32.472356893733","33.1726255125565",
"Croatia","HRV","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.451172519388","98.4543940798405","98.2933337796124","98.0735685776892","97.8545220724704","97.6362088912943","97.4186224972522","97.201764016731","96.9856368305825","96.7702400027243","96.555570839204","96.3415946710198","96.1289814804925","95.9178030204647","95.7081981742449","95.7190097005678","95.7305312019132","95.7427708106791","95.7545423447665","95.7669528953151","95.7800263365526","95.7936994032533","","","",
